RestaurantID,Restaurant Name,Address,Time,District,Time Open,Time Close,Lowest Price,Highest Price
2310,"Lẩu Ly, Bột chiên & Cá Viên Chiên - Đường Số 19","47/37 Đường Số 19, P. 8, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,20000.0,50000.0
2311,Bà Sẫm - Ăn Vặt,"25/7 Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,30000.0,120000.0
2312,TocoToco Bubble Tea - Vành Đai Tây,"101 - 79 Vành Đai Tây, P. Bình An, Thành Phố Thủ Đức, TP. HCM",08:30 - 21:55,Thành Phố Thủ Đức,08:30,21:55,29000.0,56000.0
2313,Bánh Mì Bread Land - Trần Ngọc Diện,"55b Trần Ngọc Diện, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,15000.0,45000.0
2314,Trà Sữa Royaltea - Trường Chinh,"304/96A Trường Chinh, P.13, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,20000.0,50000.0
2315,Gỏi Cuốn Cô Ba,"356/37 Xô Viết Nghệ Tĩnh, P. 25, Bình Thạnh, TP. HCM",09:00 - 21:00,Bình Thạnh,09:00,21:00,8000.0,8000.0
2316,Chị Hằng - Bột Chiên & Nui Chiên,"4 Nguyễn Thanh Tuyền, P. 2, Tân Bình, TP. HCM",10:00 - 19:00,Tân Bình,10:00,19:00,20000.0,40000.0
2317,"Bếp Nho - Món Ăn Hàn Quốc, Món Chính & Đồ Ăn Vặt - Lê Văn Lương","Chung Cư Goldora Plaza, 26 Lê Văn Lương, X. Phước Kiển, Nhà Bè, TP. HCM",10:00 - 23:59,Nhà Bè,10:00,23:59,20000.0,50000.0
2318,Ăn Vặt - Cá Viên Chiên Anh Mập - 125/61 Nguyễn Văn Thương,"125/61 Nguyễn Văn Thương, P. 25, Bình Thạnh, TP. HCM",00:00 - 05:00 | 09:00 - 23:59,Bình Thạnh,00:00,23:59,5000.0,120000.0
2319,Xôi Chiên - Trần Khắc Chân,"13 Trần Khắc Chân, P. 15, Phú Nhuận, TP. HCM",00:00 - 23:59,Phú Nhuận,00:00,23:59,4000.0,10000.0
2320,Ốc Bé - Man Thiện,"152A Man Thiện, P. Tăng Nhơn Phú A, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,20000.0,50000.0
2321,Gà Ta Tam Kỳ Gia Bảo,"507C Tân Hòa Đông, P. Bình Trị Đông, Bình Tân, TP. HCM",07:11 - 23:59,Bình Tân,07:11,23:59,25000.0,30000.0
2322,Ăn Vặt Công Viên Bến Hải,"112 Dương Quảng Hàm, P. 5 (Đầu Công Viên Bến Hải), Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,5000.0,20000.0
2323,Bún Chả Hà Nội 545 - Lê Quang Định,"545 Lê Quang Định, P. 1, Gò Vấp, TP. HCM",09:00 - 22:00,Gò Vấp,09:00,22:00,20000.0,50000.0
2324,Sơn Dừa - Bánh Cuốn Nóng & Bún Thịt Nướng - Đường Số 6,"7/6 Hẻm Số 7, Đường Số 6, Khu Phố 5, P. Linh Tây, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,20000.0,50000.0
2325,Bánh Canh Cua - Trà Sữa Như Nguyễn - Nguyễn Văn Lượng,"226/33/11 Nguyễn Văn Lượng, P. 17, Gò Vấp, TP. HCM",08:00 - 20:00,Gò Vấp,08:00,20:00,20000.0,50000.0
2326,Rumcha - Trà Sữa & Trà Trái Cây,"Chung cư Screc II, 59 Đường Số 4, P. An Phú, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,20000.0,50000.0
2327,Uncle Tea - Trà Đài Loan - Lão Tử,"21/31 Lão Tử, P. 11, Quận 5, TP. HCM",09:30 - 22:00,Quận 5,09:30,22:00,29000.0,60000.0
2328,TRÀ SỮA 3B - TRÀ SỮA & PIZZA,"63/3 Đường Lê Văn Sỹ, P. 13, Quận 3, TP. HCM",10:00 - 22:00,Quận 3,10:00,22:00,20000.0,50000.0
2329,GoocPlus - Sashimi Online HCM - Nguyễn Hoàng,"208 Nguyễn Hoàng, P. An Phú, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,50000.0,190000.0
2330,Oishi.food - Cá Hồi Nauy & Sashimi Các Loại,"201/91 Nguyễn Xí, P. 26, Bình Thạnh, TP. HCM",10:00 - 21:00,Bình Thạnh,10:00,21:00,59000.0,889000.0
2331,Ăn Vặt Cá Viên Chiên 3 Vị - 73 Văn Thân,"73 Văn Thân, P. 8, Quận 6, TP. HCM",00:00 - 23:59,Quận 6,00:00,23:59,20000.0,50000.0
2332,ATC Kitchen - Kimbap & Mì Tương Đen,"52/7 Huỳnh Văn Nghệ, P. 15, Tân Bình, TP. HCM",10:00 - 23:30,Tân Bình,10:00,23:30,20000.0,50000.0
2333,Hệ Thống Gà Quay & Cơm Lam Ngọc Minh Food - Lâm Văn Bền,"Số 8 Lâm Văn Bền, P.Tân Kiểng, Quận 7, TP. HCM",08:30 - 21:00,Quận 7,08:30,21:00,20000.0,50000.0
2334,Hệ Thống Gà Quay & Cơm Lam Ngọc Minh Food - Nguyễn Ảnh Thủ,"501A Nguyễn Ảnh Thủ, P. Hiệp Thành, Quận 12, TP. HCM",08:30 - 21:00,Quận 12,08:30,21:00,50000.0,300000.0
2335,Quán Nướng Hai Phương - Gà Nướng Cơm Lam - Đường Số 15,"41 Đường Số 15, P. Bình Hưng Hòa, Đối Diện Trường Mầm Non Bé Cưng, Bình Tân, TP. HCM",00:00 - 23:59,Bình Tân,00:00,23:59,20000.0,50000.0
2336,"Chả Lụi Lagi Mr. Chu - Chả Lụi, Xiên Nướng & Nước - Quang Trung","920/13 Quang Trung, P. 8, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,20000.0,50000.0
2337,Vịt Tỳ Bà Tứ Vị 91 - Đặc Sản Tây Bắc - Nguyễn Lâm,"148/36C Nguyễn Lâm, P. 3, Bình Thạnh, TP. HCM",00:00 - 03:00 | 10:00 - 23:59,Bình Thạnh,00:00,23:59,20000.0,50000.0
2338,Vịt Tỳ Bà Tứ Vị 91 - Đặc Sản Lạng Sơn Trứ Danh & Đặc Sản Tây Bắc - Chiến Lược,"168/67 Chiến Lược, P. Bình Trị Đông, Bình Tân, TP. HCM",00:00 - 03:00 | 09:00 - 23:59,Bình Tân,00:00,23:59,20000.0,50000.0
2339,Vịt Tỳ Bà Tứ Vị 91 - Đặc Sản Lạng Sơn Trứ Danh & Đặc Sản Tây Bắc - Trần Xuân Soạn,"753/3 Bis Trần Xuân Soạn, P. Tân Hưng, Quận 7, TP. HCM",10:00 - 23:00,Quận 7,10:00,23:00,20000.0,50000.0
2340,Vịt Tỳ Bà Tứ Vị 91 - Đặc Sản Lạng Sơn Trứ Danh,"46B Phan Tây Hồ, P. 7, Phú Nhuận, TP. HCM",00:00 - 23:59,Phú Nhuận,00:00,23:59,20000.0,50000.0
2341,Annie Steak – Beefsteak & Mỳ Ý – Hồ Văn Huê,"156 Hồ Văn Hue, P. 9, Phú Nhuận, TP. HCM",09:30 - 23:59,Phú Nhuận,09:30,23:59,35000.0,195000.0
2342,"Kim Ngân - Chè Thái, Sinh Tố & Cháo Trắng - Hương Lộ 2","655 Hương Lộ 2, P. Bình Trị Đông, Bình Tân, TP. HCM",00:00 - 23:59,Bình Tân,00:00,23:59,20000.0,50000.0
2343,Phố Spaghetti - Mì Ý Sốt Kem & Mì Ý Sốt Bò Bằm,"535/8 Thống Nhất, P. 16, Gò Vấp, TP. HCM",09:00 - 22:00,Gò Vấp,09:00,22:00,19000.0,49000.0
2344,Cơm Gà Chang Chang - Đường Số 2,"23 Đường Số 2, P. 16, Gò Vấp, TP. HCM",08:00 - 21:00,Gò Vấp,08:00,21:00,15000.0,50000.0
2345,"Mì Trộn Thành Đô - Mì Tươi, Mì Cay & Trà Giải Nhiệt - Lê Đình Cẩn","213/12A Lê Đình Cẩn, P. Tân Tạo, Bình Tân, TP. HCM",09:00 - 18:45,Bình Tân,09:00,18:45,19000.0,79000.0
2346,Orange Juice - Nước Ép - 152 Hải Thượng Lãn Ông,"152 Hải Thượng Lãn Ông, P. 10, Quận 5, TP. HCM",00:00 - 23:59,Quận 5,00:00,23:59,20000.0,50000.0
2347,Bún Đậu Nón Lá - Nguyễn Tri Phương,"188 Nguyễn Tri Phương, P.4, Quận 10, TP. HCM",10:00 - 22:40,Quận 10,10:00,22:40,20000.0,50000.0
2348,"Bình Định Quán Bà 6 - Bánh Mì Bình Định, Bánh Cuốn Tây Sơn & Bún Khô - Đường Số 10","41, Đường số 10, P. Linh Chiểu, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,20000.0,50000.0
2349,Trà Sữa & Trà Trái Cây Tươi O'La Tea - Phan Văn Trị,"321A Phan Văn Trị, P.11, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,20000.0,50000.0
2350,Sinh Tố & Nước Ép AnVy - Đường 49,"Số 5 Đường 49, Khu phố 6, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",09:00 - 20:45,Thành Phố Thủ Đức,09:00,20:45,20000.0,50000.0
2351,Delici - Chân Gà Rút Xương Sốt Thái - Lê Đức Thọ,"514/1 Lê Đức Thọ, P. 17, Gò Vấp, TP. HCM",00:00 - 03:00 | 10:00 - 23:59,Gò Vấp,00:00,23:59,20000.0,50000.0
2352,Hàu & Sò Điệp Nhật Nướng - Quinfood Bình Tân,"52/42 Đường Số 8, P. Bình Hưng Hòa, Bình Tân, TP. HCM",10:00 - 22:00,Bình Tân,10:00,22:00,20000.0,50000.0
2353,TL Sushi & Sashimi - 144/15B Phan Văn Hân,"144/15B Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",10:00 - 14:00 | 16:00 - 22:00,Bình Thạnh,10:00,22:00,100000.0,200000.0
2354,Lò Spaghetti - Mỳ Ý - Đông Hưng Thuận 31,"59 Đông Hưng Thuận 31, P. Tân Hưng Thuận, Quận 12, TP. HCM",00:00 - 23:59,Quận 12,00:00,23:59,20000.0,50000.0
2355,Cô Út - Bún Mắm Nêm,"41 Đường Số 51, P. Bình Thuận, Quận 7, TP. HCM",09:00 - 22:00,Quận 7,09:00,22:00,20000.0,50000.0
2356,"Lạp Xưởng Nướng Đá, Trà Chanh Giã Tay & Khoai Chiên - Thắm Food","93/4/21 Đường Số 9, P. 16, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,20000.0,50000.0
2357,Quán Gà Ủ Muối Pikachu - Đường CN1,"12E Đường CN1, P. Sơn Kỳ, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,70000.0
2358,Xôi Chiên Vui Vẻ - Hẻm 5,"52 Hẻm 5, P. 4, Quận 8, TP. HCM",00:00 - 23:59,Quận 8,00:00,23:59,20000.0,50000.0
2359,Cơm Tấm Long Xuyên - Đường Số 32,"25 Đường Số 32, P. Thạnh Mỹ Lợi, Thành Phố Thủ Đức, TP. HCM",09:30 - 23:00,Thành Phố Thủ Đức,09:30,23:00,20000.0,50000.0
2360,Trái Cây Sạch Cắt Sẵn - Nhà SuLy,"70/11A Bùi Đình Túy, P. 24, Bình Thạnh, TP. HCM",09:00 - 23:00,Bình Thạnh,09:00,23:00,20000.0,50000.0
2361,"Heo Con - Gà Rán, Hamburger & Sushi","Số 1E Đường Linh Trung, P. Linh Trung, Thành Phố Thủ Đức, TP. HCM",00:00 - 02:57 | 07:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,20000.0,55000.0
2362,Chả Lụi Minh Bình Thạnh,"51/13 Nguyễn Trung Trực, P. 5, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,20000.0,50000.0
2363,A Sứa - Hủ Tiếu Tomyum Sườn Heo Nấu Ớt Hiểm & Cơm Thịt Bầm Xào Kiểu Thái - 100 Bình Thới,"74/11 Đường 100 Bình Thới, P. 14, Quận 11, TP. HCM",00:00 - 23:59,Quận 11,00:00,23:59,20000.0,50000.0
2364,Gà Quay Năm Phát - Tam Bình,"01 Tam Bình, P.Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,20000.0,50000.0
2365,"Song Lâm - Bánh Đồng Xu, Trà & Cà Phê Muối - Gò Dầu","320 Gò Dầu, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,50000.0
2366,Tiệm Bánh Little Croissant - Lạc Long Quân,"751 Lạc Long Quân, P. 10, Tân Bình, TP. HCM",08:00 - 21:45,Tân Bình,08:00,21:45,20000.0,50000.0
2367,Bún Đậu Mắm Tôm Á Chảnh 3 - Lê Liễu,"59/5B Lê Liễu, P. Tân Quý, Tân Phú, TP. HCM",09:30 - 23:59,Tân Phú,09:30,23:59,5000.0,150000.0
2368,Nem Nướng Nha Trang - Bếp Nhà 89,"B12 Đường D, Chợ Đầu Mối Nông Sản, P.Tam Bình, Thành Phố Thủ Đức, TP. HCM",10:00 - 23:00,Thành Phố Thủ Đức,10:00,23:00,20000.0,50000.0
2369,Nước Mát Nam Hải - Nước Mát - Ngô Quyền,"15/6 Ngô Quyền, P. 10, Quận 5, TP. HCM",00:00 - 23:59,Quận 5,00:00,23:59,20000.0,50000.0
2370,Tường Vi - Mì Trộn & Cá Viên Chiên Nước Mắm - Hoàng Diệu,"243/74/20 Hoàng Diệu, P. 4, Quận 4, TP. HCM",00:00 - 23:59,Quận 4,00:00,23:59,15000.0,30000.0
2371,Milo Dầm Tường Vi - Cá Viên Chiên Nước Mắm,"243/74/20A Hoàng Diệu, P. 4 ( Đường 41 hẻm cạnh chùa Giác Nguyên), Quận 4, TP. HCM",00:00 - 23:59,Quận 4,00:00,23:59,20000.0,50000.0
2372,Tường Vi - Milo Dầm & Cá Viên Chiên Nước Mắm - Hoàng Diệu,"243/74/20A Hoàng Diệu (Đường 41 Hẻm Cạnh Chùa Giác Nguyên), P. 4, Quận 4, TP. HCM",00:00 - 23:59,Quận 4,00:00,23:59,20000.0,50000.0
2373,Trà Sữa Ấm Ấm - Trà Sữa Hồng Kông,"345/64 Trần Hưng Đạo, P. Cầu Kho, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,30000.0,60000.0
2374,"Yumi Food - Hột Vịt Lộn, Khoai Lang & Bánh Tráng - Trần Xuân Soạn","337/4 Trần Xuân Soạn, P. Tân Kiểng, Quận 7, TP. HCM",00:00 - 23:59,Quận 7,00:00,23:59,20000.0,100000.0
2375,Gà Sốt - Gà Sốt Chua Ngọt - Nguyễn Thiện Thuật,"174/42/5 Nguyễn Thiện Thuật, P. 3, Quận 3, TP. HCM",10:00 - 22:59,Quận 3,10:00,22:59,20000.0,50000.0
2376,Trà Dâu 101 Nguyễn Thị Nhỏ - Yogurt Phô Mai Đà Lạt,"101 Nguyễn Thị Nhỏ, P. 9, Tân Bình, TP. HCM",09:00 - 22:00,Tân Bình,09:00,22:00,20000.0,50000.0
2377,Ốc Đêm Bờ Kè - 004 Chung Cư 23/49,"004 Chung Cư 23/49 Đường Đinh Tiên Hoàng, P, 3, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,20000.0,50000.0
2378,Ốc Linh - Phan Khiêm Ích,"19 Phan Khiêm Ích, P. Tân Phong, Quận 7, TP. HCM",00:00 - 23:59,Quận 7,00:00,23:59,20000.0,50000.0
2379,Quán Ngon Thần Thánh - Bánh Tráng Nướng - Bùi Viện,"28 Bùi Viện, P. Phạm Ngũ Lão, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,20000.0,25000.0
2380,Tứ Quý Vương - Tiệm Trà Bảo Lộc,"91 Trần Nguyên Đán, P. 3, Bình Thạnh, TP. HCM",00:00 - 03:00 | 09:00 - 23:59,Bình Thạnh,00:00,23:59,25000.0,40000.0
2381,Tiệm Trà Puppy - Trà Sữa Thơm Ngon - Lạc Long Quân,"1075 Lạc Long Quân, P. 11, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,20000.0,50000.0
2382,Ăn Sập Hàn Quốc GétGô - Đường Dương Thị Mười,"276/8, Hẻm 276, Đường Dương Thị Mười, P. Tân Thới Hiệp, Quận 12, TP. HCM",00:00 - 23:59,Quận 12,00:00,23:59,20000.0,40000.0
2383,4Bs Rooftop - Xô Viết Nghệ Tĩnh,"Lầu 7, Toà nhà Light House, 284 Xô Viết Nghệ Tĩnh, P. 21, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,20000.0,50000.0
2384,An Nhiên Deli - Chân Gà Rút Xương Sốt Thái - Nguyễn Khắc Nhu,"7/4 Nguyễn Khắc Nhu, P. Cô Giang, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,20000.0,50000.0
2385,CÔ BA FAST FOOD - Thức Ăn Nhanh - Phú Thọ Hoà,"466/3/34 Đường Phú Thọ Hoà, P. Phú Thọ Hòa, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,20000.0,50000.0
2386,Cá Viên Chiên & Xiên Que Chiên - An Tâm - Shop Online,"59/4 Tân Hòa Đông, P. 14, Quận 6, TP. HCM",00:00 - 23:59,Quận 6,00:00,23:59,5000.0,12000.0
2387,Thiên Thiên - Bún Riêu & Canh Bún - Đề Thám,"94 Đề Thám, P. Cầu Ông Lãnh, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,20000.0,50000.0
2388,Trà Daily Tea - Trà Sữa Pha Máy & Trà Tươi Mát - Lê Quang Định,"442/4 Lê Quang Định, P. 11, Bình Thạnh, TP. HCM",09:00 - 21:00,Bình Thạnh,09:00,21:00,20000.0,50000.0
2389,Ăn Vặt TyBy - Mì Trộn & Kimbap - Đường Số 4,"71/34/12A Đường Số 4, P. 16, Gò Vấp, TP. HCM",00:00 - 00:01 | 11:00 - 23:59,Gò Vấp,00:00,23:59,30000.0,60000.0
2390,Tiệm Bánh Nhà Linh - Trần Kế Xương,"75C Trần Kế Xương, P. 7, Phú Nhuận, TP. HCM",08:30 - 21:00,Phú Nhuận,08:30,21:00,20000.0,50000.0
2391,Gà Xối Mỡ 125 - Hoàng Sa,"125 Đường Hoàng Sa, P. Tân Định, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,5000.0,99000.0
2392,Vịt Trời Nướng - Đặc Sản Lạng Sơn Trứ Danh,"7/4 Nguyễn Khắc Nhu, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,20000.0,50000.0
2393,Cơm Niêu Bà Già - Phan Văn Trị,"710/2 Phan Văn Trị, P. 10, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,20000.0,50000.0
2394,OneLife - Sữa Hạt & Nước Ép Trái Cây Nano Không Đường,"15 Nguyễn Lương Bằng, P. Tân Phú, Quận 7, TP. HCM",08:30 - 20:00,Quận 7,08:30,20:00,15000.0,30000.0
2395,Daily Juice & Smoothie - Nước Ép - Pasteur,"158Bis/9 Pasteur, P. Bến Nghé, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,20000.0,50000.0
2396,Lẩu Gà Lá É Phú Yên - 278 Trường Sa,"278 Trường Sa, P. 3, Bình Thạnh, TP. HCM",00:00 - 02:00 | 08:30 - 23:59,Bình Thạnh,00:00,23:59,20000.0,50000.0
2397,BoBi Gà Ủ Muối - Cơm Gà & Trà Sữa - Đình Phong Phú,"261/33 Đình Phong Phú, P. Tăng Nhơn Phú B, Thành Phố Thủ Đức, TP. HCM",00:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,20000.0,50000.0
2398,Bếp Má Năm - Hủ Tiếu Giò Heo - Hoàng Hoa Thám,"247/4 Hoàng Hoa Thám, P. 5, Phú Nhuận, TP. HCM",00:00 - 23:59,Phú Nhuận,00:00,23:59,20000.0,50000.0
2399,H.T Foods - Gà Ủ Muối Hoa Tiêu - Trần Văn Dư,"65/14 Trần Văn Dư, P. 13, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,50000.0,300000.0
2400,Tokyo Deli - Izumi Sushi & Sashimi - Phan Văn Hân,"144/25 Phan Văn Hân, P. 17, Bình Thạnh, TP. HCM",10:00 - 14:00 | 16:00 - 22:00,Bình Thạnh,10:00,22:00,20000.0,50000.0
2401,City Sushi - Đường 45,"32 Đường 45, P. 14, Gò Vấp, TP. HCM",10:00 - 22:00,Gò Vấp,10:00,22:00,20000.0,50000.0
2402,Shop Ăn Vặt Siêu Cay - Nguyễn Trãi,"212B/58 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",00:00 - 23:59,Quận 1,00:00,23:59,30000.0,100000.0
2403,Ô Khang - Tré Trộn - Phạm Ngũ Lão,"268 Phạm Ngũ Lão, P. 7, Gò Vấp, TP. HCM",00:00 - 23:59,Gò Vấp,00:00,23:59,5000.0,40000.0
2404,"MINGCHA - Trà Mãng Cầu, Trà Dâu & Trà Sữa - Chợ Ông Địa","373/95/34 Lý Thường Kiệt, P. 9, Tân Bình, TP. HCM",10:00 - 23:59,Tân Bình,10:00,23:59,20000.0,50000.0
2405,Hẻm Tea & Milktea,"490 Lê Văn Sỹ, P. 14., Quận 3, TP. HCM",00:00 - 23:59,Quận 3,00:00,23:59,15000.0,25000.0
2406,Ăn Vặt Bụng Bự - Gỏi Cuốn Tôm Thịt - Huỳnh Văn Bánh,"39/1/7C Huỳnh Văn Bánh, P. 17, Phú Nhuận, TP. HCM",09:00 - 22:30,Phú Nhuận,09:00,22:30,7000.0,25000.0
2407,101 TEA - Trà Sữa & Bánh Tráng Trộn - Đường 48,"101 Đường 48, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",09:00 - 21:00,Thành Phố Thủ Đức,09:00,21:00,20000.0,50000.0
2408,Bánh Cuốn Nóng Hà Nhi - Món Ăn Truyền Thống - Nguyễn Thị Thập,"490 Nguyễn Thị Thập, P. Tân Quy, Quận 7, TP. HCM",00:00 - 23:59,Quận 7,00:00,23:59,20000.0,50000.0
2409,Ăn Vặt Bà Mập - Gỏi Cuốn & Bánh Tráng Trộn,"70/6 Phan Xích Long, P. 16, Quận 11, TP. HCM",11:00 - 19:30,Quận 11,11:00,19:30,7000.0,22000.0
2410,Trà Sữa Sun Tea - Trà Sâm Bí Đao & Nước Ép - Quang Trung,"719 Quang Trung, P. 12, Gò Vấp, TP. HCM",08:00 - 23:00,Gò Vấp,08:00,23:00,20000.0,50000.0
2411,Thế Giới Sủi Cảo & Mì Khô Sốt - Shop Online,"2.10 Lô A (Kế bên cầu thang Nhà 0.2 Lô A) Chung Cư Lạc Long Quân, P. 5, Quận 11, TP. HCM",00:00 - 23:59,Quận 11,00:00,23:59,20000.0,50000.0
2412,"Bếp Phượng - Gà Ủ Muối, Chân Gà & Ăn Vặt","65/16 Trần Văn Dư, P. 13, Tân Bình, TP. HCM",00:00 - 23:59,Tân Bình,00:00,23:59,20000.0,50000.0
2413,Cơm Bình Dân Mẹ Tôi - Shop Online,"363/29/12/35 Đất Mới, KP. 4, P. Bình Trị Đông A, Bình Tân, TP. HCM",00:00 - 23:59,Bình Tân,00:00,23:59,20000.0,28000.0
2414,"Sen Trà - Tea, Coffee & Desserts - Nguyễn Văn Thương","175/2 Nguyễn Văn Thương, P. 25, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,20000.0,50000.0
2415,Cơm Gà Xối Mỡ & Mì Trộn Dách Lòu - Nguyễn Kim,"33 Nguyễn Kim, P. 12, Quận 5, TP. HCM",08:30 - 22:00,Quận 5,08:30,22:00,20000.0,80000.0
2416,Bếp Dì Hai Mì Trộn Kimbap - Kimbap & Mì Trộn - Nơ Trang Long,"442/36 Nơ Trang Long, P. 13, Bình Thạnh, TP. HCM",10:00 - 22:00,Bình Thạnh,10:00,22:00,20000.0,50000.0
2417,TocoToco Bubble Tea - Âu Cơ,"233 Âu Cơ, P. 5, Quận 11, TP. HCM",00:00 - 23:59,Quận 11,00:00,23:59,28000.0,89000.0
2418,CÁ VIÊN CHIÊN ĐẠI TIẾN PHÁT,"25A Đường 27, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",00:00 - 03:00 | 10:00 - 23:59,Thành Phố Thủ Đức,00:00,23:59,20000.0,50000.0
2419,Bún Riêu & Cháo Sườn 47,"47 Đường Số 19, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",10:00 - 21:00,Thành Phố Thủ Đức,10:00,21:00,10000.0,40000.0
2420,Quán Cây Trứng Cá Số 49 - Tré Trộn Chua Cay,"49 Đường 39, P. Bình Trưng Tây, Thành Phố Thủ Đức, TP. HCM",11:00 - 22:00,Thành Phố Thủ Đức,11:00,22:00,20000.0,40000.0
2421,Cô Ròm - Cá Viên Chiên Nước Mắm & Phô Mai - Trương Vĩnh Ký,"Chung Cư Gò Dầu 2 Lô B, Đường Tân Sơn Nhì, P. Tân Sơn Nhì, Tân Phú, TP. HCM",00:00 - 01:30 | 10:30 - 23:59,Tân Phú,00:00,23:59,20000.0,50000.0
2422,"Bếp Em Ba - Lẩu Mắm, Lẩu Gà Hầm Sả & Bún Mắm","160C Kênh Tân Hoá, P. Phú Trung, Tân Phú, TP. HCM",10:00 - 14:00 | 17:00 - 22:00,Tân Phú,10:00,22:00,20000.0,50000.0
2423,Cin Cakery - Bông Lan Trứng Muối & Bánh Ngọt - Lê Văn Việt,"Số 2/2, Đường 207 (Vô hẻm 207, tới ngã 3 quẹo phải, chạy vô thêm 5 căn nữa sẽ thấy, P. Hiệp Phú, Thành Phố Thủ Đức, TP. HCM",10:30 - 22:00,Thành Phố Thủ Đức,10:30,22:00,20000.0,50000.0
2424,Quán Nhậu 36 - BBQ - Thoại Ngọc Hầu,"357 Thoại Ngọc Hầu, P. Hiệp Tân, Tân Phú, TP. HCM",00:00 - 23:59,Tân Phú,00:00,23:59,14000.0,160000.0
2425,Bún Đậu Mắm Tôm Á Chảnh - Lê Liễu,"59/8 Lê Liễu, P. Tân Quý, Tân Phú, TP. HCM",09:30 - 23:59,Tân Phú,09:30,23:59,5000.0,150000.0
2426,Mì Cay Xubi - Trần Bình Trọng,"19/3 Trần Bình Trọng, P. 5, Bình Thạnh, TP. HCM",00:00 - 23:59,Bình Thạnh,00:00,23:59,40000.0,70000.0
2427,Tiến Lý - Hột Vịt Lộn,"Lô 008a Chung Cư Ấn Quang, P. 9, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,6000.0,20000.0
2428,Vegan Homemade - Sữa Hạt & Bánh Tươi Mỗi Ngày,"03 Hoa Lan, P. 2, Phú Nhuận, TP. HCM",08:30 - 21:00,Phú Nhuận,08:30,21:00,29000.0,80000.0
2429,Tiệm Trà Mùi - Trà Sữa & Trà Trái Cây - Sư Vạn Hạnh,"662/1E, Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",00:00 - 23:59,Quận 10,00:00,23:59,30000.0,45000.0
2430,Hủ Tiếu 149 - Bình Thới,"149A Bình Thới, P. 11, Quận 11, TP. HCM",00:00 - 23:59,Quận 11,00:00,23:59,30000.0,45000.0
